"Date","Time","pH","MINUTES"
"29/09/2014","16:04:56",278.4,7755364
"29/09/2014","16:05:47",275.2,7755365
"29/09/2014","16:05:52",269,7755365
"29/09/2014","16:05:57",267.3,7755365
"29/09/2014","16:06:02",274.4,7755366
"29/09/2014","16:06:07",274.7,7755366
"29/09/2014","16:06:57",242,7755366
"29/09/2014","16:07:02",242.6,7755367
"29/09/2014","16:07:07",239.1,7755367
"29/09/2014","16:07:12",239.6,7755367
"29/09/2014","16:07:17",245.1,7755367
"29/09/2014","16:07:22",271,7755367
"29/09/2014","16:08:12",277.3,7755368
"29/09/2014","16:08:17",277.6,7755368
"29/09/2014","16:08:22",274.5,7755368
"29/09/2014","16:08:27",267.9,7755368
"29/09/2014","16:08:32",274.8,7755368
"29/09/2014","16:09:22",279.3,7755369
"29/09/2014","16:09:27",258.8,7755369
"29/09/2014","16:09:32",279.5,7755369
"29/09/2014","16:09:37",290.3,7755369
"29/09/2014","16:09:43",277.9,7755369
"29/09/2014","16:10:33",272,7755370
"29/09/2014","16:10:38",255.1,7755370
"29/09/2014","16:10:43",264.2,7755370
"29/09/2014","16:10:48",267.5,7755370
"29/09/2014","16:10:53",284.2,7755370
"29/09/2014","16:11:43",267.1,7755371
"29/09/2014","16:11:48",270.7,7755371
"29/09/2014","16:11:53",276,7755371
"29/09/2014","16:11:58",259.9,7755371
"29/09/2014","16:12:03",244.9,7755372
"29/09/2014","16:12:53",270.8,7755372
"29/09/2014","16:12:58",269.5,7755372
"29/09/2014","16:13:03",273,7755373
"29/09/2014","16:13:08",271.8,7755373
"29/09/2014","16:13:13",276.7,7755373
"29/09/2014","16:14:03",286.6,7755374
"29/09/2014","16:14:08",291.9,7755374
"29/09/2014","16:14:13",298.3,7755374
"29/09/2014","16:14:18",296.1,7755374
"29/09/2014","16:14:23",317.7,7755374
"29/09/2014","16:15:14",316.2,7755375
"29/09/2014","16:15:19",299.7,7755375
"29/09/2014","16:15:24",305.8,7755375
"29/09/2014","16:15:29",316.3,7755375
"29/09/2014","16:15:34",316.4,7755375
"29/09/2014","16:16:24",308.5,7755376
"29/09/2014","16:16:29",314.9,7755376
"29/09/2014","16:16:34",311.3,7755376
"29/09/2014","16:16:39",305.5,7755376
"29/09/2014","16:16:44",311.8,7755376
"29/09/2014","16:17:34",312.6,7755377
"29/09/2014","16:17:39",305.5,7755377
"29/09/2014","16:17:44",305.2,7755377
"29/09/2014","16:17:49",311.9,7755377
"29/09/2014","16:17:54",306.5,7755377
"29/09/2014","16:18:44",312.6,7755378
"29/09/2014","16:18:49",310.1,7755378
"29/09/2014","16:18:54",303.5,7755378
"29/09/2014","16:18:59",314,7755378
"29/09/2014","16:19:04",310.9,7755379
"29/09/2014","16:19:09",302.7,7755379
"29/09/2014","16:20:00",299.3,7755380
"29/09/2014","16:20:05",302.4,7755380
"29/09/2014","16:20:10",298.3,7755380
"29/09/2014","16:20:15",300,7755380
"29/09/2014","16:20:20",302.3,7755380
"29/09/2014","16:21:10",294.7,7755381
"29/09/2014","16:21:15",294.6,7755381
"29/09/2014","16:21:20",296.7,7755381
"29/09/2014","16:21:25",297.8,7755381
"29/09/2014","16:21:30",292.3,7755381
"29/09/2014","16:22:20",294.9,7755382
"29/09/2014","16:22:25",289.7,7755382
"29/09/2014","16:22:30",289.1,7755382
"29/09/2014","16:22:35",295.2,7755382
"29/09/2014","16:22:40",293,7755382
"29/09/2014","16:23:30",292.2,7755383
"29/09/2014","16:23:35",289.6,7755383
"29/09/2014","16:23:40",296.5,7755383
"29/09/2014","16:23:45",288.4,7755383
"29/09/2014","16:23:50",299.3,7755383
"29/09/2014","16:24:41",264.2,7755384
"29/09/2014","16:24:46",285.5,7755384
"29/09/2014","16:24:51",287.8,7755384
"29/09/2014","16:24:56",277.3,7755384
"29/09/2014","16:25:01",267.4,7755385
"29/09/2014","16:25:51",284.3,7755385
"29/09/2014","16:25:56",280.9,7755385
"29/09/2014","16:26:01",281.4,7755386
"29/09/2014","16:26:06",277.8,7755386
"29/09/2014","16:26:11",283,7755386
"29/09/2014","16:27:01",275.9,7755387
"29/09/2014","16:27:06",277.2,7755387
"29/09/2014","16:27:11",277.8,7755387
"29/09/2014","16:27:16",289.8,7755387
"29/09/2014","16:27:21",270.1,7755387
"29/09/2014","16:28:11",265.4,7755388
"29/09/2014","16:28:16",249.7,7755388
"29/09/2014","16:28:21",242.6,7755388
"29/09/2014","16:28:27",265,7755388
"29/09/2014","16:28:31",266.6,7755388
"29/09/2014","16:28:36",257.6,7755388
"29/09/2014","16:29:27",269.8,7755389
"29/09/2014","16:29:32",273.2,7755389
"29/09/2014","16:29:37",275,7755389
"29/09/2014","16:29:42",270.5,7755389
"29/09/2014","16:29:47",269.7,7755389
"29/09/2014","16:30:37",263.7,7755390
"29/09/2014","16:30:42",284.5,7755390
"29/09/2014","16:30:47",260.9,7755390
"29/09/2014","16:30:52",249.5,7755390
"29/09/2014","16:30:57",239.6,7755390
"29/09/2014","16:31:47",262.9,7755391
"29/09/2014","16:31:52",268.2,7755391
"29/09/2014","16:31:57",268.1,7755391
"29/09/2014","16:32:02",262.1,7755392
"29/09/2014","16:32:07",256.2,7755392
"29/09/2014","16:32:58",259,7755392
"29/09/2014","16:33:03",266,7755393
"29/09/2014","16:33:08",261.7,7755393
"29/09/2014","16:33:13",265.4,7755393
"29/09/2014","16:33:18",270.5,7755393
"29/09/2014","16:34:08",252.9,7755394
"29/09/2014","16:34:13",259.3,7755394
"29/09/2014","16:34:18",275.4,7755394
"29/09/2014","16:34:23",251.5,7755394
"29/09/2014","16:34:28",239.5,7755394
"29/09/2014","16:35:18",265,7755395
"29/09/2014","16:35:23",266.6,7755395
"29/09/2014","16:35:28",254.8,7755395
"29/09/2014","16:35:33",258.5,7755395
"29/09/2014","16:35:38",257,7755395
"29/09/2014","16:36:29",238.2,7755396
"29/09/2014","16:36:34",225.9,7755396
"29/09/2014","16:36:39",239,7755396
"29/09/2014","16:36:44",255.7,7755396
"29/09/2014","16:36:49",244.8,7755396
"29/09/2014","16:37:39",249.2,7755397
"29/09/2014","16:37:44",245.2,7755397
"29/09/2014","16:37:49",240.1,7755397
"29/09/2014","16:37:54",242.1,7755397
"29/09/2014","16:37:59",237.9,7755397
"29/09/2014","16:38:49",242.4,7755398
"29/09/2014","16:38:54",242.7,7755398
"29/09/2014","16:38:59",246.3,7755398
"29/09/2014","16:39:04",238.6,7755399
"29/09/2014","16:39:09",243.5,7755399
"29/09/2014","16:39:14",260.2,7755399
"29/09/2014","16:40:04",272.1,7755400
"29/09/2014","16:40:09",256.8,7755400
"29/09/2014","16:40:14",252.3,7755400
"29/09/2014","16:40:19",248.4,7755400
"29/09/2014","16:40:24",244.5,7755400
"29/09/2014","16:41:15",253.6,7755401
"29/09/2014","16:41:20",252.8,7755401
"29/09/2014","16:41:25",257.7,7755401
"29/09/2014","16:41:30",255.9,7755401
"29/09/2014","16:41:35",262.5,7755401
"29/09/2014","16:42:25",256.6,7755402
"29/09/2014","16:42:30",265.2,7755402
"29/09/2014","16:42:35",251.6,7755402
"29/09/2014","16:42:40",245.6,7755402
"29/09/2014","16:42:45",251.3,7755402
"29/09/2014","16:43:35",257.3,7755403
"29/09/2014","16:43:40",276.5,7755403
"29/09/2014","16:43:45",289.4,7755403
"29/09/2014","16:43:50",282.8,7755403
"29/09/2014","16:43:55",276.9,7755403
"29/09/2014","16:44:46",277,7755404
"29/09/2014","16:44:51",274,7755404
"29/09/2014","16:44:56",289.3,7755404
"29/09/2014","16:45:01",276.6,7755405
"29/09/2014","16:45:06",266.9,7755405
"29/09/2014","16:45:56",291.6,7755405
"29/09/2014","16:46:01",297.9,7755406
"29/09/2014","16:46:06",296.2,7755406
"29/09/2014","16:46:11",280.9,7755406
"29/09/2014","16:46:16",284.1,7755406
"29/09/2014","16:47:06",294,7755407
"29/09/2014","16:47:11",293.6,7755407
"29/09/2014","16:47:16",284.1,7755407
"29/09/2014","16:47:21",296.5,7755407
"29/09/2014","16:47:26",293.8,7755407
"29/09/2014","16:48:17",301.5,7755408
"29/09/2014","16:48:22",306.1,7755408
"29/09/2014","16:48:27",301.2,7755408
"29/09/2014","16:48:32",297.6,7755408
"29/09/2014","16:48:37",291.8,7755408
"29/09/2014","16:49:27",312,7755409
"29/09/2014","16:49:32",303.3,7755409
"29/09/2014","16:49:37",309.3,7755409
"29/09/2014","16:49:42",316.1,7755409
"29/09/2014","16:49:47",324.8,7755409
"29/09/2014","16:50:37",319,7755410
"29/09/2014","16:50:42",325.1,7755410
"29/09/2014","16:50:47",322.8,7755410
"29/09/2014","16:50:52",321.7,7755410
"29/09/2014","16:50:57",325.1,7755410
"29/09/2014","16:51:48",331.8,7755411
"29/09/2014","16:51:53",332.3,7755411
"29/09/2014","16:51:58",336.6,7755411
"29/09/2014","16:52:03",337.9,7755412
"29/09/2014","16:52:08",337.3,7755412
"29/09/2014","16:52:58",338.3,7755412
"29/09/2014","16:53:03",337.6,7755413
"29/09/2014","16:53:08",341.9,7755413
"29/09/2014","16:53:13",340.3,7755413
"29/09/2014","16:53:18",335.8,7755413
"29/09/2014","16:53:23",332.6,7755413
"29/09/2014","16:54:13",335,7755414
"29/09/2014","16:54:18",334,7755414
"29/09/2014","16:54:23",333.5,7755414
"29/09/2014","16:54:28",330,7755414
"29/09/2014","16:54:33",323.3,7755414
"29/09/2014","16:55:23",328.9,7755415
"29/09/2014","16:55:28",329.9,7755415
"29/09/2014","16:55:33",327.5,7755415
"29/09/2014","16:55:39",320.4,7755415
"29/09/2014","16:55:44",326.4,7755415
"29/09/2014","16:56:34",327.7,7755416
"29/09/2014","16:56:39",322.2,7755416
"29/09/2014","16:56:44",320.2,7755416
"29/09/2014","16:56:49",319.2,7755416
"29/09/2014","16:56:54",315.8,7755416
"29/09/2014","16:57:44",309.1,7755417
"29/09/2014","16:57:49",309.5,7755417
"29/09/2014","16:57:54",303.5,7755417
"29/09/2014","16:57:59",303,7755417
"29/09/2014","16:58:04",309.3,7755418
"29/09/2014","16:58:54",301.9,7755418
"29/09/2014","16:58:59",307.1,7755418
"29/09/2014","16:59:04",290.6,7755419
"29/09/2014","16:59:09",290,7755419
"29/09/2014","16:59:15",284.9,7755419
"29/09/2014","17:00:05",290.7,7755420
"29/09/2014","17:00:10",292.1,7755420
"29/09/2014","17:00:15",296,7755420
"29/09/2014","17:00:20",292.6,7755420
"29/09/2014","17:00:25",296.7,7755420
"29/09/2014","17:01:15",294.4,7755421
"29/09/2014","17:01:20",286.9,7755421
"29/09/2014","17:01:25",288.6,7755421
"29/09/2014","17:01:30",293.2,7755421
"29/09/2014","17:01:35",293.5,7755421
"29/09/2014","17:02:25",286,7755422
"29/09/2014","17:02:30",287,7755422
"29/09/2014","17:02:35",283.4,7755422
"29/09/2014","17:02:40",283.5,7755422
"29/09/2014","17:02:45",288.8,7755422
"29/09/2014","17:03:36",282.1,7755423
"29/09/2014","17:03:41",282.2,7755423
"29/09/2014","17:03:46",279.6,7755423
"29/09/2014","17:03:51",282.1,7755423
"29/09/2014","17:03:56",283.7,7755423
"29/09/2014","17:04:46",273.3,7755424
"29/09/2014","17:04:51",270.6,7755424
"29/09/2014","17:04:56",274.9,7755424
"29/09/2014","17:05:01",271.6,7755425
"29/09/2014","17:05:06",265.5,7755425
"29/09/2014","17:05:11",277.4,7755425
"29/09/2014","17:06:01",268.2,7755426
"29/09/2014","17:06:06",260.8,7755426
"29/09/2014","17:06:11",266.1,7755426
"29/09/2014","17:06:16",269.4,7755426
"29/09/2014","17:06:21",260.2,7755426
"29/09/2014","17:07:11",264.4,7755427
"29/09/2014","17:07:17",249.3,7755427
"29/09/2014","17:07:22",260.3,7755427
"29/09/2014","17:07:27",272.7,7755427
"29/09/2014","17:07:32",260.8,7755427
"29/09/2014","17:08:22",262.6,7755428
"29/09/2014","17:08:27",244.1,7755428
"29/09/2014","17:08:32",234.3,7755428
"29/09/2014","17:08:37",243.5,7755428
"29/09/2014","17:08:42",249.1,7755428
"29/09/2014","17:09:32",249.9,7755429
"29/09/2014","17:09:37",261.2,7755429
"29/09/2014","17:09:42",243,7755429
"29/09/2014","17:09:47",247,7755429
"29/09/2014","17:09:52",247.1,7755429
"29/09/2014","17:10:42",240.8,7755430
"29/09/2014","17:10:47",231.7,7755430
"29/09/2014","17:10:52",229.6,7755430
"29/09/2014","17:10:57",239.8,7755430
"29/09/2014","17:11:02",243,7755431
"29/09/2014","17:11:53",236,7755431
"29/09/2014","17:11:58",234.9,7755431
"29/09/2014","17:12:03",236.2,7755432
"29/09/2014","17:12:08",237.3,7755432
"29/09/2014","17:12:13",236.1,7755432
"29/09/2014","17:13:03",248.1,7755433
"29/09/2014","17:13:08",241.4,7755433
"29/09/2014","17:13:13",235.5,7755433
"29/09/2014","17:13:18",227.9,7755433
"29/09/2014","17:13:23",242.2,7755433
"29/09/2014","17:13:28",251.7,7755433
"29/09/2014","17:14:18",224.1,7755434
"29/09/2014","17:14:23",227.4,7755434
"29/09/2014","17:14:28",229.6,7755434
"29/09/2014","17:14:33",234.7,7755434
"29/09/2014","17:14:38",219.8,7755434
"29/09/2014","17:15:28",229.8,7755435
"29/09/2014","17:15:33",231.8,7755435
"29/09/2014","17:15:39",222.6,7755435
"29/09/2014","17:15:44",219.5,7755435
"29/09/2014","17:15:49",228.9,7755435
"29/09/2014","17:16:39",228.2,7755436
"29/09/2014","17:16:44",225.6,7755436
"29/09/2014","17:16:49",224.5,7755436
"29/09/2014","17:16:54",236.9,7755436
"29/09/2014","17:16:59",222.4,7755436
"29/09/2014","17:17:49",223,7755437
"29/09/2014","17:17:54",223.2,7755437
"29/09/2014","17:17:59",225.3,7755437
"29/09/2014","17:18:04",224.2,7755438
"29/09/2014","17:18:09",227.4,7755438
"29/09/2014","17:18:59",222.2,7755438
"29/09/2014","17:19:04",221.8,7755439
"29/09/2014","17:19:09",219.7,7755439
"29/09/2014","17:19:14",223.5,7755439
"29/09/2014","17:19:19",216,7755439
"29/09/2014","17:20:10",222.1,7755440
"29/09/2014","17:20:15",217.1,7755440
"29/09/2014","17:20:20",224.5,7755440
"29/09/2014","17:20:25",216.1,7755440
"29/09/2014","17:20:30",226,7755440
"29/09/2014","17:21:20",206.9,7755441
"29/09/2014","17:21:25",205.7,7755441
"29/09/2014","17:21:30",209.8,7755441
"29/09/2014","17:21:35",213.5,7755441
"29/09/2014","17:21:40",209.5,7755441
"29/09/2014","17:22:30",234,7755442
"29/09/2014","17:22:35",238.3,7755442
"29/09/2014","17:22:40",223,7755442
"29/09/2014","17:22:45",216.7,7755442
"29/09/2014","17:22:50",214.8,7755442
"29/09/2014","17:23:40",224.4,7755443
"29/09/2014","17:23:45",219.9,7755443
"29/09/2014","17:23:50",216.8,7755443
"29/09/2014","17:23:55",212,7755443
"29/09/2014","17:24:01",220.8,7755444
"29/09/2014","17:24:06",220.4,7755444
"29/09/2014","17:24:56",205.9,7755444
"29/09/2014","17:25:01",204.6,7755445
"29/09/2014","17:25:06",206.4,7755445
"29/09/2014","17:25:11",210,7755445
"29/09/2014","17:25:16",197.8,7755445
"29/09/2014","17:26:06",208.7,7755446
"29/09/2014","17:26:11",205.9,7755446
"29/09/2014","17:26:16",204.6,7755446
"29/09/2014","17:26:21",212.2,7755446
"29/09/2014","17:26:26",197,7755446
"29/09/2014","17:27:16",211.9,7755447
"29/09/2014","17:27:21",204.2,7755447
"29/09/2014","17:27:26",215.9,7755447
"29/09/2014","17:27:31",214.9,7755447
"29/09/2014","17:27:36",214,7755447
"29/09/2014","17:28:27",207.4,7755448
"29/09/2014","17:28:32",205,7755448
"29/09/2014","17:28:37",216.7,7755448
"29/09/2014","17:28:42",205.2,7755448
"29/09/2014","17:28:47",191.7,7755448
"29/09/2014","17:29:37",194.9,7755449
"29/09/2014","17:29:42",202.3,7755449
"29/09/2014","17:29:47",217.6,7755449
"29/09/2014","17:29:52",203.9,7755449
"29/09/2014","17:29:57",200.9,7755449
"29/09/2014","17:30:47",204,7755450
"29/09/2014","17:30:52",200.6,7755450
"29/09/2014","17:30:57",208.7,7755450
"29/09/2014","17:31:02",205.3,7755451
"29/09/2014","17:31:07",202.7,7755451
"29/09/2014","17:31:57",198.9,7755451
"29/09/2014","17:32:02",201.3,7755452
"29/09/2014","17:32:07",204.1,7755452
"29/09/2014","17:32:12",216.7,7755452
"29/09/2014","17:32:17",207.2,7755452
"29/09/2014","17:33:08",217,7755453
"29/09/2014","17:33:13",240.2,7755453
"29/09/2014","17:33:18",241.8,7755453
"29/09/2014","17:33:23",218.4,7755453
"29/09/2014","17:33:28",214.5,7755453
"29/09/2014","17:33:33",231.8,7755453
"29/09/2014","17:34:23",237.5,7755454
"29/09/2014","17:34:28",231.6,7755454
"29/09/2014","17:34:33",239.7,7755454
"29/09/2014","17:34:38",227.4,7755454
"29/09/2014","17:34:43",240.6,7755454
"29/09/2014","17:35:33",235.8,7755455
"29/09/2014","17:35:38",234,7755455
"29/09/2014","17:35:43",222.4,7755455
"29/09/2014","17:35:48",228.2,7755455
"29/09/2014","17:35:53",227.9,7755455
"29/09/2014","17:36:44",230.3,7755456
"29/09/2014","17:36:49",220,7755456
"29/09/2014","17:36:54",214.7,7755456
"29/09/2014","17:36:59",220.8,7755456
"29/09/2014","17:37:04",235.8,7755457
"29/09/2014","17:37:54",222.9,7755457
"29/09/2014","17:37:59",227.6,7755457
"29/09/2014","17:38:04",229.2,7755458
"29/09/2014","17:38:09",229.8,7755458
"29/09/2014","17:38:14",228.8,7755458
"29/09/2014","17:39:04",237.9,7755459
"29/09/2014","17:39:09",231.5,7755459
"29/09/2014","17:39:14",241,7755459
"29/09/2014","17:39:19",229.9,7755459
"29/09/2014","17:39:24",237.7,7755459
"29/09/2014","17:40:14",214.8,7755460
"29/09/2014","17:40:19",216.2,7755460
"29/09/2014","17:40:24",215.1,7755460
"29/09/2014","17:40:29",211.6,7755460
"29/09/2014","17:40:34",216.9,7755460
"29/09/2014","17:41:25",212.6,7755461
"29/09/2014","17:41:30",209.4,7755461
"29/09/2014","17:41:35",210.2,7755461
"29/09/2014","17:41:40",211.3,7755461
"29/09/2014","17:41:45",210.3,7755461
"29/09/2014","17:42:35",208.5,7755462
"29/09/2014","17:42:40",213.4,7755462
"29/09/2014","17:42:45",198.3,7755462
"29/09/2014","17:42:50",210.2,7755462
"29/09/2014","17:42:55",201.2,7755462
"29/09/2014","17:43:45",208.3,7755463
"29/09/2014","17:43:50",207.8,7755463
"29/09/2014","17:43:55",203.4,7755463
"29/09/2014","17:44:00",208.1,7755464
"29/09/2014","17:44:05",202.8,7755464
"29/09/2014","17:44:56",204.2,7755464
"29/09/2014","17:45:01",202.3,7755465
"29/09/2014","17:45:06",206.4,7755465
"29/09/2014","17:45:11",202.1,7755465
"29/09/2014","17:45:16",218.2,7755465
"29/09/2014","17:45:21",200.6,7755465
"29/09/2014","17:46:11",200.1,7755466
"29/09/2014","17:46:16",195.6,7755466
"29/09/2014","17:46:21",204.2,7755466
"29/09/2014","17:46:26",207.7,7755466
"29/09/2014","17:46:31",214.2,7755466
"29/09/2014","17:47:21",206.4,7755467
"29/09/2014","17:47:26",211.5,7755467
"29/09/2014","17:47:31",212,7755467
"29/09/2014","17:47:36",212.7,7755467
"29/09/2014","17:47:41",210.2,7755467
"29/09/2014","17:48:31",204.4,7755468
"29/09/2014","17:48:36",205.1,7755468
"29/09/2014","17:48:41",203.6,7755468
"29/09/2014","17:48:46",203.9,7755468
"29/09/2014","17:48:51",198.4,7755468
"29/09/2014","17:49:42",202.4,7755469
"29/09/2014","17:49:47",211.6,7755469
"29/09/2014","17:49:52",202.4,7755469
"29/09/2014","17:49:57",204.1,7755469
"29/09/2014","17:50:02",197.2,7755470
"29/09/2014","17:50:52",188.5,7755470
"29/09/2014","17:50:57",188.8,7755470
"29/09/2014","17:51:02",195.7,7755471
"29/09/2014","17:51:07",187,7755471
"29/09/2014","17:51:12",202.8,7755471
"29/09/2014","17:52:02",197.4,7755472
"29/09/2014","17:52:07",194.5,7755472
"29/09/2014","17:52:12",196.8,7755472
"29/09/2014","17:52:17",196.7,7755472
"29/09/2014","17:52:22",193,7755472
"29/09/2014","17:53:13",204.2,7755473
"29/09/2014","17:53:18",204.4,7755473
"29/09/2014","17:53:23",210.2,7755473
"29/09/2014","17:53:28",204,7755473
"29/09/2014","17:53:33",204.3,7755473
"29/09/2014","17:54:23",223.4,7755474
"29/09/2014","17:54:28",219.5,7755474
"29/09/2014","17:54:33",222,7755474
"29/09/2014","17:54:38",219,7755474
"29/09/2014","17:54:43",211.1,7755474
"29/09/2014","17:55:33",232.9,7755475
"29/09/2014","17:55:38",228.3,7755475
"29/09/2014","17:55:43",230.6,7755475
"29/09/2014","17:55:48",232.7,7755475
"29/09/2014","17:55:53",230,7755475
"29/09/2014","17:56:44",245.1,7755476
"29/09/2014","17:56:49",234.2,7755476
"29/09/2014","17:56:54",225.7,7755476
"29/09/2014","17:56:59",223.9,7755476
"29/09/2014","17:57:04",234.7,7755477
"29/09/2014","17:57:09",239.3,7755477
"29/09/2014","17:57:59",221.2,7755477
"29/09/2014","17:58:04",232,7755478
