"Date","Time","pH","MINUTES"
"29/09/2014","15:48:03",3552.9,7755348
"29/09/2014","15:48:08",3548.9,7755348
"29/09/2014","15:48:13",3557.5,7755348
"29/09/2014","15:48:18",3543.6,7755348
"29/09/2014","15:48:23",3581.9,7755348
"29/09/2014","15:48:28",3582.3,7755348
"29/09/2014","15:49:08",3578.5,7755349
"29/09/2014","15:49:13",3587.2,7755349
"29/09/2014","15:49:18",3583.6,7755349
"29/09/2014","15:49:23",3589.6,7755349
"29/09/2014","15:49:28",3598.7,7755349
"29/09/2014","15:49:33",3585.6,7755349
"29/09/2014","15:49:38",3590.2,7755349
"29/09/2014","15:50:23",3583.4,7755350
"29/09/2014","15:50:28",3590.5,7755350
"29/09/2014","15:50:33",3587.5,7755350
"29/09/2014","15:50:38",3592.8,7755350
"29/09/2014","15:50:43",3588,7755350
"29/09/2014","15:50:48",3590.8,7755350
"29/09/2014","15:51:34",3587.8,7755351
"29/09/2014","15:51:38",3588,7755351
"29/09/2014","15:51:43",3595.3,7755351
"29/09/2014","15:51:49",3592.5,7755351
"29/09/2014","15:51:54",3591.3,7755351
"29/09/2014","15:51:59",3606.3,7755351
"29/09/2014","15:52:44",3611.4,7755352
"29/09/2014","15:52:49",3614.4,7755352
"29/09/2014","15:52:54",3623.3,7755352
"29/09/2014","15:52:59",3636.9,7755352
"29/09/2014","15:53:04",3616.6,7755353
"29/09/2014","15:53:09",3637,7755353
"29/09/2014","15:53:54",3641.5,7755353
"29/09/2014","15:53:59",3652,7755353
"29/09/2014","15:54:04",3629.7,7755354
"29/09/2014","15:54:09",3638.3,7755354
"29/09/2014","15:54:14",3644.9,7755354
"29/09/2014","15:54:19",3635,7755354
"29/09/2014","15:55:04",3649,7755355
"29/09/2014","15:55:09",3658.3,7755355
"29/09/2014","15:55:14",3661.8,7755355
"29/09/2014","15:55:19",3657.9,7755355
"29/09/2014","15:55:24",3658.9,7755355
"29/09/2014","15:55:29",3656.7,7755355
"29/09/2014","15:55:34",3653.5,7755355
"29/09/2014","15:56:20",3681.7,7755356
"29/09/2014","15:56:25",3663.4,7755356
"29/09/2014","15:56:30",3675.1,7755356
"29/09/2014","15:56:35",3682.2,7755356
"29/09/2014","15:56:40",3663.9,7755356
"29/09/2014","15:56:45",3684.8,7755356
"29/09/2014","15:57:30",3730.9,7755357
"29/09/2014","15:57:35",3743.7,7755357
"29/09/2014","15:57:40",3749.4,7755357
"29/09/2014","15:57:45",3747.7,7755357
"29/09/2014","15:57:50",3771.1,7755357
"29/09/2014","15:57:55",3770.5,7755357
"29/09/2014","15:58:40",3809.8,7755358
"29/09/2014","15:58:45",3815.9,7755358
"29/09/2014","15:58:50",3837.9,7755358
"29/09/2014","15:58:55",3830.1,7755358
"29/09/2014","15:59:00",3836.9,7755359
"29/09/2014","15:59:05",3859.6,7755359
"29/09/2014","15:59:50",3883,7755359
"29/09/2014","15:59:55",3904.2,7755359
"29/09/2014","16:00:00",3924.5,7755360
"29/09/2014","16:00:05",3904.1,7755360
"29/09/2014","16:00:10",3920.5,7755360
"29/09/2014","16:00:15",3930.4,7755360
"29/09/2014","16:01:01",3986.7,7755361
"29/09/2014","16:01:06",3998.6,7755361
"29/09/2014","16:01:11",4006.4,7755361
"29/09/2014","16:01:16",4023.8,7755361
"29/09/2014","16:01:21",4036.8,7755361
"29/09/2014","16:01:26",4035.8,7755361
"29/09/2014","16:02:11",4082.7,7755362
"29/09/2014","16:02:16",4069.7,7755362
"29/09/2014","16:02:21",4069.8,7755362
"29/09/2014","16:02:26",4073.2,7755362
"29/09/2014","16:02:31",4100.1,7755362
"29/09/2014","16:02:36",4121.9,7755362
"29/09/2014","16:03:21",4144.7,7755363
"29/09/2014","16:03:26",4212.3,7755363
"29/09/2014","16:03:31",4203.6,7755363
"29/09/2014","16:03:36",4185.3,7755363
"29/09/2014","16:03:41",4196.1,7755363
"29/09/2014","16:03:46",4198.9,7755363
"29/09/2014","16:04:31",4234.6,7755364
"29/09/2014","16:04:36",4231.7,7755364
"29/09/2014","16:04:41",4237.9,7755364
"29/09/2014","16:04:46",4246.3,7755364
"29/09/2014","16:04:51",4266.4,7755364
"29/09/2014","16:04:56",4240.4,7755364
"29/09/2014","16:05:42",4325.5,7755365
"29/09/2014","16:05:47",4305.9,7755365
"29/09/2014","16:05:52",4309.7,7755365
"29/09/2014","16:05:57",4286.4,7755365
"29/09/2014","16:06:02",4342.3,7755366
"29/09/2014","16:06:07",4316.3,7755366
"29/09/2014","16:06:52",4348.6,7755366
"29/09/2014","16:06:57",4361.4,7755366
"29/09/2014","16:07:02",4319,7755367
"29/09/2014","16:07:07",4313,7755367
"29/09/2014","16:07:12",4319.1,7755367
"29/09/2014","16:07:17",4348.7,7755367
"29/09/2014","16:07:22",4376.2,7755367
"29/09/2014","16:08:02",4421.7,7755368
"29/09/2014","16:08:07",4406.5,7755368
"29/09/2014","16:08:12",4422.9,7755368
"29/09/2014","16:08:17",4392.2,7755368
"29/09/2014","16:08:22",4401.7,7755368
"29/09/2014","16:08:27",4417.9,7755368
"29/09/2014","16:08:32",4410.8,7755368
"29/09/2014","16:09:17",4471.3,7755369
"29/09/2014","16:09:22",4463.9,7755369
"29/09/2014","16:09:27",4450.7,7755369
"29/09/2014","16:09:32",4461.7,7755369
"29/09/2014","16:09:37",4459.3,7755369
"29/09/2014","16:09:43",4468.8,7755369
"29/09/2014","16:10:28",4197.9,7755370
"29/09/2014","16:10:33",4169.6,7755370
"29/09/2014","16:10:38",4129.3,7755370
"29/09/2014","16:10:43",4106.4,7755370
"29/09/2014","16:10:48",4060,7755370
"29/09/2014","16:10:53",4068.3,7755370
"29/09/2014","16:11:38",4062.3,7755371
"29/09/2014","16:11:43",4059.1,7755371
"29/09/2014","16:11:48",4040.6,7755371
"29/09/2014","16:11:53",4026.2,7755371
"29/09/2014","16:11:58",4022.8,7755371
"29/09/2014","16:12:03",4043.3,7755372
"29/09/2014","16:12:48",4008,7755372
"29/09/2014","16:12:53",3998.9,7755372
"29/09/2014","16:12:58",4020.3,7755372
"29/09/2014","16:13:03",4006.7,7755373
"29/09/2014","16:13:08",4018.7,7755373
"29/09/2014","16:13:13",3998.8,7755373
"29/09/2014","16:13:58",3959.5,7755373
"29/09/2014","16:14:03",3956.4,7755374
"29/09/2014","16:14:08",3990.8,7755374
"29/09/2014","16:14:13",3985.1,7755374
"29/09/2014","16:14:18",3976.6,7755374
"29/09/2014","16:14:23",3958,7755374
"29/09/2014","16:15:09",3964.5,7755375
"29/09/2014","16:15:14",3954.7,7755375
"29/09/2014","16:15:19",3929.9,7755375
"29/09/2014","16:15:24",3949.2,7755375
"29/09/2014","16:15:29",3957.1,7755375
"29/09/2014","16:15:34",3944.1,7755375
"29/09/2014","16:16:19",3931,7755376
"29/09/2014","16:16:24",3922.2,7755376
"29/09/2014","16:16:29",3923.9,7755376
"29/09/2014","16:16:34",3918.9,7755376
"29/09/2014","16:16:39",3911.9,7755376
"29/09/2014","16:16:44",3917.3,7755376
"29/09/2014","16:17:29",3899.4,7755377
"29/09/2014","16:17:34",3906,7755377
"29/09/2014","16:17:39",3892.9,7755377
"29/09/2014","16:17:44",3905,7755377
"29/09/2014","16:17:49",3934.1,7755377
"29/09/2014","16:17:54",3925.3,7755377
"29/09/2014","16:18:39",3894.8,7755378
"29/09/2014","16:18:44",3888.9,7755378
"29/09/2014","16:18:49",3872.4,7755378
"29/09/2014","16:18:54",3891.8,7755378
"29/09/2014","16:18:59",3860.4,7755378
"29/09/2014","16:19:04",3858.4,7755379
"29/09/2014","16:19:09",3863.9,7755379
"29/09/2014","16:19:55",3875,7755379
"29/09/2014","16:20:00",3873.3,7755380
"29/09/2014","16:20:05",3884.3,7755380
"29/09/2014","16:20:10",3875.7,7755380
"29/09/2014","16:20:15",3878.3,7755380
"29/09/2014","16:20:20",3874.6,7755380
"29/09/2014","16:21:05",3877.8,7755381
"29/09/2014","16:21:10",3880.2,7755381
"29/09/2014","16:21:15",3869.2,7755381
"29/09/2014","16:21:20",3865.1,7755381
"29/09/2014","16:21:25",3869.2,7755381
"29/09/2014","16:21:30",3849.7,7755381
"29/09/2014","16:22:15",3866.7,7755382
"29/09/2014","16:22:20",3859.9,7755382
"29/09/2014","16:22:25",3874.1,7755382
"29/09/2014","16:22:30",3887.7,7755382
"29/09/2014","16:22:35",3873.7,7755382
"29/09/2014","16:22:40",3865.1,7755382
"29/09/2014","16:23:25",3879.2,7755383
"29/09/2014","16:23:30",3892.2,7755383
"29/09/2014","16:23:35",3871.3,7755383
"29/09/2014","16:23:40",3871.9,7755383
"29/09/2014","16:23:45",3863.1,7755383
"29/09/2014","16:23:50",3869.2,7755383
"29/09/2014","16:24:36",3863,7755384
"29/09/2014","16:24:41",3862.8,7755384
"29/09/2014","16:24:46",3876.2,7755384
"29/09/2014","16:24:51",3885.2,7755384
"29/09/2014","16:24:56",3862.6,7755384
"29/09/2014","16:25:01",3871.7,7755385
"29/09/2014","16:25:46",3872.9,7755385
"29/09/2014","16:25:51",3866.8,7755385
"29/09/2014","16:25:56",3863.4,7755385
"29/09/2014","16:26:01",3882.3,7755386
"29/09/2014","16:26:06",3876.7,7755386
"29/09/2014","16:26:11",3871.6,7755386
"29/09/2014","16:26:56",3882.8,7755386
"29/09/2014","16:27:01",3876,7755387
"29/09/2014","16:27:06",3874.6,7755387
"29/09/2014","16:27:11",3889.1,7755387
"29/09/2014","16:27:16",3873.4,7755387
"29/09/2014","16:27:21",3884.1,7755387
"29/09/2014","16:28:06",3897.7,7755388
"29/09/2014","16:28:11",3904.8,7755388
"29/09/2014","16:28:16",3891.6,7755388
"29/09/2014","16:28:21",3883.6,7755388
"29/09/2014","16:28:27",3868.7,7755388
"29/09/2014","16:28:31",3892.5,7755388
"29/09/2014","16:28:36",3886.2,7755388
"29/09/2014","16:29:17",3889.1,7755389
"29/09/2014","16:29:22",3878.9,7755389
"29/09/2014","16:29:27",3894.9,7755389
"29/09/2014","16:29:32",3885.2,7755389
"29/09/2014","16:29:37",3885.9,7755389
"29/09/2014","16:29:42",3889.9,7755389
"29/09/2014","16:29:47",3896.2,7755389
"29/09/2014","16:30:32",3887.8,7755390
"29/09/2014","16:30:37",3876.9,7755390
"29/09/2014","16:30:42",3883.3,7755390
"29/09/2014","16:30:47",3913.4,7755390
"29/09/2014","16:30:52",3897.4,7755390
"29/09/2014","16:30:57",3888.5,7755390
"29/09/2014","16:31:42",3919.5,7755391
"29/09/2014","16:31:47",3898.2,7755391
"29/09/2014","16:31:52",3903.4,7755391
"29/09/2014","16:31:57",3896.2,7755391
"29/09/2014","16:32:02",3896.8,7755392
"29/09/2014","16:32:07",3876.4,7755392
"29/09/2014","16:32:53",3892.3,7755392
"29/09/2014","16:32:58",3885.9,7755392
"29/09/2014","16:33:03",3889.7,7755393
"29/09/2014","16:33:08",3891.8,7755393
"29/09/2014","16:33:13",3889.4,7755393
"29/09/2014","16:33:18",3917.3,7755393
"29/09/2014","16:34:03",3884.5,7755394
"29/09/2014","16:34:08",3899,7755394
"29/09/2014","16:34:13",3920.3,7755394
"29/09/2014","16:34:18",3911.9,7755394
"29/09/2014","16:34:23",3908.5,7755394
"29/09/2014","16:34:28",3914.3,7755394
"29/09/2014","16:35:13",3921.6,7755395
"29/09/2014","16:35:18",3892.2,7755395
"29/09/2014","16:35:23",3910.8,7755395
"29/09/2014","16:35:28",3930.6,7755395
"29/09/2014","16:35:33",3926.1,7755395
"29/09/2014","16:35:38",3908.4,7755395
"29/09/2014","16:36:23",3923.7,7755396
"29/09/2014","16:36:29",3917.8,7755396
"29/09/2014","16:36:34",3913.1,7755396
"29/09/2014","16:36:39",3897,7755396
"29/09/2014","16:36:44",3930.8,7755396
"29/09/2014","16:36:49",3949.6,7755396
"29/09/2014","16:37:34",3935.1,7755397
"29/09/2014","16:37:39",3933.7,7755397
"29/09/2014","16:37:44",3974.2,7755397
"29/09/2014","16:37:49",3952.7,7755397
"29/09/2014","16:37:54",3988.4,7755397
"29/09/2014","16:37:59",3991.5,7755397
"29/09/2014","16:38:44",4094.6,7755398
"29/09/2014","16:38:49",4097.1,7755398
"29/09/2014","16:38:54",4088.8,7755398
"29/09/2014","16:38:59",4120.2,7755398
"29/09/2014","16:39:04",4120.2,7755399
"29/09/2014","16:39:09",4121.1,7755399
"29/09/2014","16:39:14",4152.6,7755399
"29/09/2014","16:39:54",4208.4,7755399
"29/09/2014","16:39:59",4219.1,7755399
"29/09/2014","16:40:04",4173.6,7755400
"29/09/2014","16:40:09",4171.6,7755400
"29/09/2014","16:40:14",4164.7,7755400
"29/09/2014","16:40:19",4211.3,7755400
"29/09/2014","16:40:24",4220,7755400
"29/09/2014","16:41:10",4284.5,7755401
"29/09/2014","16:41:15",4315.3,7755401
"29/09/2014","16:41:20",4324.7,7755401
"29/09/2014","16:41:25",4350.3,7755401
"29/09/2014","16:41:30",4371.4,7755401
"29/09/2014","16:41:35",4352.6,7755401
"29/09/2014","16:42:20",4377.8,7755402
"29/09/2014","16:42:25",4358.1,7755402
"29/09/2014","16:42:30",4346.2,7755402
"29/09/2014","16:42:35",4340.1,7755402
"29/09/2014","16:42:40",4434.5,7755402
"29/09/2014","16:42:45",4424.3,7755402
"29/09/2014","16:43:30",4517,7755403
"29/09/2014","16:43:35",4521.2,7755403
"29/09/2014","16:43:40",4571.4,7755403
"29/09/2014","16:43:45",4539.4,7755403
"29/09/2014","16:43:50",4543.6,7755403
"29/09/2014","16:43:55",4515,7755403
"29/09/2014","16:44:41",4581.2,7755404
"29/09/2014","16:44:46",4593.9,7755404
"29/09/2014","16:44:51",4602.2,7755404
"29/09/2014","16:44:56",4617.9,7755404
"29/09/2014","16:45:01",4627.9,7755405
"29/09/2014","16:45:06",4632.3,7755405
"29/09/2014","16:45:51",4691,7755405
"29/09/2014","16:45:56",4727.4,7755405
"29/09/2014","16:46:01",4696.2,7755406
"29/09/2014","16:46:06",4698.3,7755406
"29/09/2014","16:46:11",4709.1,7755406
"29/09/2014","16:46:16",4725.4,7755406
"29/09/2014","16:47:01",4721.5,7755407
"29/09/2014","16:47:06",4702.8,7755407
"29/09/2014","16:47:11",4694.5,7755407
"29/09/2014","16:47:16",4720,7755407
"29/09/2014","16:47:21",4731.6,7755407
"29/09/2014","16:47:26",4741.5,7755407
"29/09/2014","16:48:12",4750.6,7755408
"29/09/2014","16:48:17",4725.7,7755408
"29/09/2014","16:48:22",4753.2,7755408
"29/09/2014","16:48:27",4741.5,7755408
"29/09/2014","16:48:32",4742.3,7755408
"29/09/2014","16:48:37",4727.5,7755408
"29/09/2014","16:49:22",4726.5,7755409
"29/09/2014","16:49:27",4732.1,7755409
"29/09/2014","16:49:32",4688.7,7755409
"29/09/2014","16:49:37",4672.7,7755409
"29/09/2014","16:49:42",4664.1,7755409
"29/09/2014","16:49:47",4670.4,7755409
"29/09/2014","16:50:32",4579.9,7755410
"29/09/2014","16:50:37",4530.7,7755410
"29/09/2014","16:50:42",4533.3,7755410
"29/09/2014","16:50:47",4518.2,7755410
"29/09/2014","16:50:52",4522.3,7755410
"29/09/2014","16:50:57",4531.8,7755410
"29/09/2014","16:51:43",4406.1,7755411
"29/09/2014","16:51:48",4347.4,7755411
"29/09/2014","16:51:53",4357.9,7755411
"29/09/2014","16:51:58",4329.9,7755411
"29/09/2014","16:52:03",4315.9,7755412
"29/09/2014","16:52:08",4341.9,7755412
"29/09/2014","16:52:53",4293.7,7755412
"29/09/2014","16:52:58",4261.3,7755412
"29/09/2014","16:53:03",4252,7755413
"29/09/2014","16:53:08",4268.8,7755413
"29/09/2014","16:53:13",4269.9,7755413
"29/09/2014","16:53:18",4256.9,7755413
"29/09/2014","16:53:23",4264.3,7755413
"29/09/2014","16:54:03",4286.6,7755414
"29/09/2014","16:54:08",4285.1,7755414
"29/09/2014","16:54:13",4260.3,7755414
"29/09/2014","16:54:18",4286,7755414
"29/09/2014","16:54:23",4276.8,7755414
"29/09/2014","16:54:28",4291.4,7755414
"29/09/2014","16:54:33",4286.2,7755414
"29/09/2014","16:55:18",4249.6,7755415
"29/09/2014","16:55:23",4257.2,7755415
"29/09/2014","16:55:28",4271.1,7755415
"29/09/2014","16:55:33",4254.6,7755415
"29/09/2014","16:55:39",4273.1,7755415
"29/09/2014","16:55:44",4265.9,7755415
"29/09/2014","16:56:29",4249.5,7755416
"29/09/2014","16:56:34",4259.6,7755416
"29/09/2014","16:56:39",4257.2,7755416
"29/09/2014","16:56:44",4262,7755416
"29/09/2014","16:56:49",4254.9,7755416
"29/09/2014","16:56:54",4247.9,7755416
"29/09/2014","16:57:39",4240.8,7755417
"29/09/2014","16:57:44",4231.7,7755417
"29/09/2014","16:57:49",4224,7755417
"29/09/2014","16:57:54",4223.2,7755417
"29/09/2014","16:57:59",4215.1,7755417
"29/09/2014","16:58:04",4226.3,7755418
"29/09/2014","16:58:49",4217.6,7755418
"29/09/2014","16:58:54",4222.2,7755418
"29/09/2014","16:58:59",4228.3,7755418
"29/09/2014","16:59:04",4239.3,7755419
"29/09/2014","16:59:09",4239.4,7755419
"29/09/2014","16:59:15",4241.9,7755419
"29/09/2014","17:00:00",4252.1,7755420
"29/09/2014","17:00:05",4209.1,7755420
"29/09/2014","17:00:10",4211.6,7755420
"29/09/2014","17:00:15",4199,7755420
"29/09/2014","17:00:20",4193.3,7755420
"29/09/2014","17:00:25",4203.7,7755420
"29/09/2014","17:01:10",4210.2,7755421
"29/09/2014","17:01:15",4191.9,7755421
"29/09/2014","17:01:20",4199.2,7755421
"29/09/2014","17:01:25",4193.3,7755421
"29/09/2014","17:01:30",4200.9,7755421
"29/09/2014","17:01:35",4184.7,7755421
"29/09/2014","17:02:20",4179.5,7755422
"29/09/2014","17:02:25",4176.9,7755422
"29/09/2014","17:02:30",4209,7755422
"29/09/2014","17:02:35",4222,7755422
"29/09/2014","17:02:40",4205.3,7755422
"29/09/2014","17:02:45",4196.4,7755422
"29/09/2014","17:03:31",4207.1,7755423
"29/09/2014","17:03:36",4211.5,7755423
"29/09/2014","17:03:41",4204.8,7755423
"29/09/2014","17:03:46",4175.9,7755423
"29/09/2014","17:03:51",4181.9,7755423
"29/09/2014","17:03:56",4175.4,7755423
"29/09/2014","17:04:41",4192.9,7755424
"29/09/2014","17:04:46",4164.5,7755424
"29/09/2014","17:04:51",4161.8,7755424
"29/09/2014","17:04:56",4175.9,7755424
"29/09/2014","17:05:01",4176.1,7755425
"29/09/2014","17:05:06",4164.4,7755425
"29/09/2014","17:05:11",4160.5,7755425
"29/09/2014","17:05:51",4131.3,7755425
"29/09/2014","17:05:56",4121.4,7755425
"29/09/2014","17:06:01",4150.5,7755426
"29/09/2014","17:06:06",4146.9,7755426
"29/09/2014","17:06:11",4146.2,7755426
"29/09/2014","17:06:16",4155.4,7755426
"29/09/2014","17:06:21",4166,7755426
"29/09/2014","17:07:06",4164.3,7755427
"29/09/2014","17:07:11",4121,7755427
"29/09/2014","17:07:17",4111.4,7755427
"29/09/2014","17:07:22",4161.9,7755427
"29/09/2014","17:07:27",4180.7,7755427
"29/09/2014","17:07:32",4165.6,7755427
"29/09/2014","17:08:17",4154.4,7755428
"29/09/2014","17:08:22",4116.5,7755428
"29/09/2014","17:08:27",4132.9,7755428
"29/09/2014","17:08:32",4142,7755428
"29/09/2014","17:08:37",4130.8,7755428
"29/09/2014","17:08:42",4136.2,7755428
"29/09/2014","17:09:27",4117,7755429
"29/09/2014","17:09:32",4131.8,7755429
"29/09/2014","17:09:37",4146.5,7755429
"29/09/2014","17:09:42",4153,7755429
"29/09/2014","17:09:47",4156,7755429
"29/09/2014","17:09:52",4180.3,7755429
"29/09/2014","17:10:37",4148.2,7755430
"29/09/2014","17:10:42",4130.1,7755430
"29/09/2014","17:10:47",4141.4,7755430
"29/09/2014","17:10:52",4132.1,7755430
"29/09/2014","17:10:57",4135.2,7755430
"29/09/2014","17:11:02",4169.1,7755431
"29/09/2014","17:11:48",4139.7,7755431
"29/09/2014","17:11:53",4143.7,7755431
"29/09/2014","17:11:58",4128.3,7755431
"29/09/2014","17:12:03",4145,7755432
"29/09/2014","17:12:08",4162.1,7755432
"29/09/2014","17:12:13",4158.1,7755432
"29/09/2014","17:12:58",4151,7755432
"29/09/2014","17:13:03",4187.9,7755433
"29/09/2014","17:13:08",4179,7755433
"29/09/2014","17:13:13",4173.5,7755433
"29/09/2014","17:13:18",4202.1,7755433
"29/09/2014","17:13:23",4197.3,7755433
"29/09/2014","17:13:28",4159.6,7755433
"29/09/2014","17:14:08",4169.8,7755434
"29/09/2014","17:14:13",4191.5,7755434
"29/09/2014","17:14:18",4184.9,7755434
"29/09/2014","17:14:23",4190.4,7755434
"29/09/2014","17:14:28",4191.8,7755434
"29/09/2014","17:14:33",4202.8,7755434
"29/09/2014","17:14:38",4165.1,7755434
"29/09/2014","17:15:23",4184.8,7755435
"29/09/2014","17:15:28",4207,7755435
"29/09/2014","17:15:33",4181.3,7755435
"29/09/2014","17:15:39",4209.4,7755435
"29/09/2014","17:15:44",4162,7755435
"29/09/2014","17:15:49",4195.4,7755435
"29/09/2014","17:16:34",4226.8,7755436
"29/09/2014","17:16:39",4249.7,7755436
"29/09/2014","17:16:44",4269.4,7755436
"29/09/2014","17:16:49",4286,7755436
"29/09/2014","17:16:54",4274.6,7755436
"29/09/2014","17:16:59",4315.7,7755436
"29/09/2014","17:17:44",4345.1,7755437
"29/09/2014","17:17:49",4345.3,7755437
"29/09/2014","17:17:54",4321.2,7755437
"29/09/2014","17:17:59",4361.6,7755437
"29/09/2014","17:18:04",4398.6,7755438
"29/09/2014","17:18:09",4446.2,7755438
"29/09/2014","17:18:54",4459.9,7755438
"29/09/2014","17:18:59",4464.8,7755438
"29/09/2014","17:19:04",4459.7,7755439
"29/09/2014","17:19:09",4467,7755439
"29/09/2014","17:19:14",4485.4,7755439
"29/09/2014","17:19:19",4470.4,7755439
"29/09/2014","17:20:05",4542.1,7755440
"29/09/2014","17:20:10",4544.5,7755440
"29/09/2014","17:20:15",4528.8,7755440
"29/09/2014","17:20:20",4530.4,7755440
"29/09/2014","17:20:25",4558,7755440
"29/09/2014","17:20:30",4523.5,7755440
"29/09/2014","17:21:15",4653.4,7755441
"29/09/2014","17:21:20",4651.4,7755441
"29/09/2014","17:21:25",4658.3,7755441
"29/09/2014","17:21:30",4653.2,7755441
"29/09/2014","17:21:35",4627.9,7755441
"29/09/2014","17:21:40",4671.3,7755441
"29/09/2014","17:22:25",4645,7755442
"29/09/2014","17:22:30",4624.4,7755442
"29/09/2014","17:22:35",4655.6,7755442
"29/09/2014","17:22:40",4655.7,7755442
"29/09/2014","17:22:45",4656.1,7755442
"29/09/2014","17:22:50",4659.6,7755442
"29/09/2014","17:23:35",4694.9,7755443
"29/09/2014","17:23:40",4692.8,7755443
"29/09/2014","17:23:45",4732.3,7755443
"29/09/2014","17:23:50",4715.7,7755443
"29/09/2014","17:23:55",4694.2,7755443
"29/09/2014","17:24:01",4712.6,7755444
"29/09/2014","17:24:06",4742,7755444
"29/09/2014","17:24:46",4732.4,7755444
"29/09/2014","17:24:51",4739.8,7755444
"29/09/2014","17:24:56",4731.3,7755444
"29/09/2014","17:25:01",4721.4,7755445
"29/09/2014","17:25:06",4711.1,7755445
"29/09/2014","17:25:11",4721.2,7755445
"29/09/2014","17:25:16",4726.7,7755445
"29/09/2014","17:26:01",4655.4,7755446
"29/09/2014","17:26:06",4661.2,7755446
"29/09/2014","17:26:11",4653.2,7755446
